OrderID,OrderDate,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,CustomerID,Region,InventoryAtStart,ReorderPoint,LeadTimeDays,SupplierID
O86753,2025-09-02,P1002,ELE-WEA-1002,Electronics,Wearables,3,6140.98,0.15,C4885,Central,217,27,5,S8
O86754,2025-09-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,11,3882.5,0.15,C4264,West,184,76,7,S5
O86755,2025-09-02,P1025,FAS-FOO-1025,Fashion,Footwear,2,2430.8,0.0,C2442,North,462,75,14,S7
O86756,2025-09-02,P1047,SPO-OUT-1047,Sports,Outdoor Gear,1,7438.6,0.15,C5614,East,415,61,13,S3
O86757,2025-09-02,P1048,SPO-FIT-1048,Sports,Fitness Equipment,1,2322.64,0.1,C448,East,412,67,8,S15
O86758,2025-09-02,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,1,7726.34,0.0,C632,NORTH,85,17,19,S7
O86759,2025-09-02,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,3,943.69,0.05,C5726,South,81,23,20,S8
O86760,2025-09-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6623.35,0.0,C5715,North,413,67,6,S5
O86761,2025-09-02,P1009,ELE-AUD-1009,Electronics,Audio,4,1335.06,0.1,C1130,South,319,44,15,S12
O86762,2025-09-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,3,6876.31,0.2,C3184,Central,413,47,6,S5
O86763,2025-09-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3764.18,0.0,C1567,West,53,54,17,S3
O86764,2025-09-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,4,6157.96,0.0,C1419,North,74,71,14,S15
O86765,2025-09-02,P1032,BEA-SKI-1032,Beauty,Skincare,2,887.67,0.0,C5265,Central,83,46,5,S6
O86766,2025-09-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,5,6470.0,0.05,C3329,North,61,15,6,S5
O86767,2025-09-02,P1005,ELE-WEA-1005,Electronics,Wearables,8,4390.12,0.0,C5035,North,231,68,4,S14
O86768,2025-09-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,3,6248.83,0.1,C3892,South,283,58,14,S15
O86769,2025-09-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,8,3855.28,0.0,C4611,East,261,78,7,S5
O86770,2025-09-02,P1049,SPO-OUT-1049,Sports,Outdoor Gear,3,3697.58,,C1612,South,146,21,3,S5
O86771,2025-09-02,P1040,SPO-FIT-1040,Sports,Fitness Equipment,6,5358.53,0.0,C2767,North,430,48,4,S10
O86772,2025-09-02,P1037,BEA-HAI-1037,Beauty,Haircare,12,2557.12,0.0,C2855,Central,208,20,13,S13
O86773,2025-09-02,P1028,FAS-FOO-1028,Fashion,Footwear,11,873.0,0.15,C3750,West,420,77,16,S12
O86774,2025-09-02,P1025,FAS-FOO-1025,Fashion,Footwear,1,2371.86,0.0,C4323,South,499,32,14,S7
O86775,2025-09-02,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,8,7820.53,0.1,C1630,West,256,54,19,S7
O86776,2025-09-02,P1049,SPO-OUT-1049,Sports,Outdoor Gear,4,3446.07,0.0,C540,North,335,56,3,S5
O86777,2025-09-02,P1025,FAS-FOO-1025,Fashion,Footwear,7,2370.37,0.0,C921,West,446,30,14,S7
O86778,2025-09-02,P1006,ELE-AUD-1006,Electronics,Audio,1,5333.01,0.05,C4127,South,212,51,16,S3
O86779,2025-09-02,P1028,FAS-FOO-1028,Fashion,Footwear,8,938.16,0.0,C4526,North,240,54,16,S12
O86780,2025-09-02,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,8,3825.43,0.0,C1609,East,62,47,7,S5
O86781,2025-09-02,P1048,SPO-FIT-1048,Sports,Fitness Equipment,2,2280.15,0.0,C4971,Central,383,62,8,S15
O86782,2025-09-02,P1036,BEA-SKI-1036,Beauty,Skincare,7,6956.45,0.0,C759,West,289,39,11,S2
O86783,2025-09-02,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2072.03,0.0,C124,South,406,22,4,S13
O86784,2025-09-02,P1008,ELE-WEA-1008,Electronics,Wearables,3,1682.72,0.0,C210,EAST,241,28,11,S6
O86785,2025-09-02,P1019,HOM-COO-1019,Home & Kitchen,Cookware,3,1295.36,0.0,C3637,Central,33,40,5,S4
O86786,2025-09-02,P1003,ELE-AUD-1003,Electronics,Audio,1,3147.46,0.0,C4599,West,265,64,19,S3
O86787,2025-09-02,P1047,SPO-OUT-1047,Sports,Outdoor Gear,6,7349.4,0.2,C3146,South,152,33,13,S3
O86788,2025-09-02,P1031,BEA-HAI-1031,Beauty,Haircare,4,2668.61,0.0,C1993,North,392,51,14,S11
O86789,2025-09-02,P1041,SPO-OUT-1041,Sports,Outdoor Gear,4,502.78,0.0,C1373,Central,472,61,11,S3
O86790,2025-09-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,10,8038.85,0.15,C5434,North,239,55,11,S7
O86791,2025-09-02,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,2052.3,0.0,C2776,North,482,22,4,S13
O86792,2025-09-02,P1034,BEA-SKI-1034,Beauty,Skincare,3,8103.14,0.0,C640,Central,492,49,17,S4
O86793,2025-09-02,P1035,BEA-HAI-1035,Beauty,Haircare,2,3739.17,0.05,C3818,West,296,32,7,S12
O86794,2025-09-02,P1038,BEA-SKI-1038,Beauty,Skincare,6,7159.91,0.0,C4312,North,438,56,16,S1
O86795,2025-09-02,P1048,SPO-FIT-1048,Sports,Fitness Equipment,3,2341.15,0.2,C1212,North,142,25,8,S15
O86796,2025-09-02,P1009,ELE-AUD-1009,Electronics,Audio,3,1340.97,0.0,C1717,North,482,62,15,S12
O86797,2025-09-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,2,6571.22,0.0,C1602,Central,65,66,6,S5
O86798,2025-09-02,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,847.28,0.0,C4559,West,484,67,11,S5
O86799,2025-09-02,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1226.43,0.2,C419,East,413,30,5,S4
O86800,2025-09-02,P1037,BEA-HAI-1037,Beauty,Haircare,9,2557.58,0.1,C4521,North,367,35,13,S13
O86801,2025-09-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2749.0,,C2228,East,268,20,17,S12
O86802,2025-09-02,P1009,ELE-AUD-1009,Electronics,Audio,4,1355.16,0.05,C4409,East,162,26,15,S12
O86803,2025-09-02,P1000,ELE-AUD-1000,Electronics,Audio,1,3512.11,0.15,C3008,South,195,38,18,S7
O86804,2025-09-02,P1039,BEA-HAI-1039,Beauty,Haircare,4,3529.03,0.05,C5811,North,88,51,14,S5
O86805,2025-09-02,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,537.3,0.0,C1569,North,29,51,11,S3
O86806,2025-09-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,2,2536.48,0.0,C4270,North,306,39,17,S12
O86807,2025-09-02,P1031,BEA-HAI-1031,Beauty,Haircare,1,2534.05,0.0,C5106,North,139,76,14,S11
O86808,2025-09-02,P1000,ELE-AUD-1000,Electronics,Audio,1,3779.97,0.0,C5451,North,268,73,18,S7
O86809,2025-09-02,P1007,ELE-MOB-1007,Electronics,Mobile Accessories,2,7768.01,0.15,C4699,Central,407,32,19,S7
O86810,2025-09-02,P1034,BEA-SKI-1034,Beauty,Skincare,3,7969.79,0.15,C2141,North,279,79,17,S4
O86811,2025-09-02,P1031,BEA-HAI-1031,Beauty,Haircare,3,2662.15,0.1,C807,North,356,71,14,S11
O86812,2025-09-02,P1040,SPO-FIT-1040,Sports,Fitness Equipment,6,5090.05,0.05,C3556,South,163,55,4,S10
O86813,2025-09-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,1,2595.67,0.0,C1938,South,477,72,17,S12
O86814,2025-09-02,P1009,ELE-AUD-1009,Electronics,Audio,10,1464.45,0.05,C3330,West,469,26,15,S12
O86815,2025-09-02,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,819.51,0.0,C5035,West,499,15,11,S5
O86816,2025-09-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,2,3558.56,0.0,C4245,North,357,76,17,S3
O86817,2025-09-02,P1019,HOM-COO-1019,Home & Kitchen,Cookware,2,1246.27,0.1,C3015,North,50,62,5,S4
O86818,2025-09-02,P1008,ELE-WEA-1008,Electronics,Wearables,1,1759.5,0.0,C2930,North,99,19,11,S6
O86819,2025-09-02,P1023,FAS-MEN-1023,Fashion,Men's Apparel,1,1914.91,0.0,C5434,WEST,258,44,10,S5
O86820,2025-09-02,P1046,SPO-FIT-1046,Sports,Fitness Equipment,1,876.47,0.1,C1882,North,70,71,11,S5
O86821,2025-09-02,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5250.1,0.05,C5369,Central,321,33,12,S9
O86822,2025-09-02,P1030,BEA-SKI-1030,Beauty,Skincare,13,5755.57,0.0,C1636,West,321,68,11,S8
O86823,2025-09-02,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6397.46,0.0,C124,North,349,22,10,S9
O86824,2025-09-02,P1016,HOM-COO-1016,Home & Kitchen,Cookware,2,1289.2,0.1,C5204,East,56,23,6,S13
O86825,2025-09-02,P1034,BEA-SKI-1034,Beauty,Skincare,7,8043.73,0.0,C3179,East,227,15,17,S4
O86826,2025-09-02,P1011,HOM-STO-1011,Home & Kitchen,Storage,7,3886.23,0.2,C5756,South,254,70,6,S12
O86827,2025-09-02,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3896.32,0.2,C1555,East,405,17,13,S13
O86828,2025-09-02,P1038,BEA-SKI-1038,Beauty,Skincare,5,6655.05,0.0,C4251,West,350,67,16,S1
O86829,2025-09-02,P1028,FAS-FOO-1028,Fashion,Footwear,12,935.55,0.2,C2606,North,146,43,16,S12
O86830,2025-09-02,P1025,FAS-FOO-1025,Fashion,Footwear,3,2440.26,0.2,C664,West,125,41,14,S7
O86831,2025-09-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,5,2621.41,0.0,C1664,East,443,40,17,S12
O86832,2025-09-02,P1049,SPO-OUT-1049,Sports,Outdoor Gear,4,3787.44,0.0,C274,South,216,60,3,S5
O86833,2025-09-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,8,7808.07,0.05,C3912,South,91,27,11,S7
O86834,2025-09-02,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,1,6309.52,0.0,C3939,Central,363,22,10,S9
O86835,2025-09-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,11,7895.09,0.0,C4751,North,170,47,11,S7
O86836,2025-09-02,P1023,FAS-MEN-1023,Fashion,Men's Apparel,4,1967.35,0.0,C2601,Central,123,75,10,S5
O86837,2025-09-02,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,501.61,0.0,C4335,Central,163,75,11,S3
O86838,2025-09-02,P1040,SPO-FIT-1040,Sports,Fitness Equipment,4,5528.21,0.0,C111,North,61,15,4,S10
O86839,2025-09-02,P1017,HOM-STO-1017,Home & Kitchen,Storage,10,6383.74,0.0,C745,West,274,70,14,S12
O86840,2025-09-02,P1039,BEA-HAI-1039,Beauty,Haircare,1,3461.48,0.2,C4470,West,305,73,14,S5
O86841,2025-09-02,P1039,BEA-HAI-1039,Beauty,Haircare,3,3487.22,0.0,C5742,Central,297,35,14,S5
O86842,2025-09-02,P1031,BEA-HAI-1031,Beauty,Haircare,1,2448.51,0.0,C1455,West,100,46,14,S11
O86843,2025-09-02,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3166.79,0.15,C1874,East,287,17,8,S14
O86844,2025-09-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,13,7876.64,0.15,C2121,East,497,57,11,S7
O86845,2025-09-02,P1022,FAS-FOO-1022,Fashion,Footwear,1,2582.97,0.0,C5130,North,478,72,3,S10
O86846,2025-09-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,1,1342.14,0.0,C4872,East,276,46,4,S11
O86847,2025-09-02,P1030,BEA-SKI-1030,Beauty,Skincare,3,5359.49,0.0,C1272,North,47,42,11,S8
O86848,2025-09-02,P1006,ELE-AUD-1006,Electronics,Audio,1,4970.69,0.0,C3657,East,332,41,16,S3
O86849,2025-09-02,P1016,HOM-COO-1016,Home & Kitchen,Cookware,4,1241.2,0.0,C4437,West,405,60,6,S13
O86850,2025-09-02,P1036,BEA-SKI-1036,Beauty,Skincare,10,7236.7,0.0,C2436,Central,33,69,11,S2
O86851,2025-09-02,P1032,BEA-SKI-1032,Beauty,Skincare,2,865.77,0.2,C2384,West,472,46,5,S6
O86852,2025-09-02,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,3,930.37,0.0,C4467,West,279,48,20,S8
O86853,2025-09-02,P1042,SPO-FIT-1042,Sports,Fitness Equipment,1,1334.43,0.0,C2655,West,291,23,4,S11
O86854,2025-09-02,P1038,BEA-SKI-1038,Beauty,Skincare,6,6822.26,0.0,C118,North,463,28,16,S1
O86855,2025-09-02,P1021,FAS-WOM-1021,Fashion,Women's Apparel,3,5180.71,0.0,C4164,North,141,62,12,S9
O86856,2025-09-02,P1022,FAS-FOO-1022,Fashion,Footwear,1,2445.0,0.2,C680,South,488,41,3,S10
O86857,2025-09-02,P1006,ELE-AUD-1006,Electronics,Audio,1,5302.02,0.0,C1809,West,357,78,16,S3
O86858,2025-09-02,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6254.43,0.0,C4229,West,305,38,6,S5
O86859,2025-09-02,P1035,BEA-HAI-1035,Beauty,Haircare,2,3535.43,0.05,C2539,West,243,47,7,S12
O86860,2025-09-02,P1011,HOM-STO-1011,Home & Kitchen,Storage,5,3794.86,0.0,C5811,North,310,79,6,S12
O86861,2025-09-02,P1026,FAS-MEN-1026,Fashion,Men's Apparel,4,6208.47,0.0,C2670,South,414,78,14,S15
O86862,2025-09-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,2,3507.81,0.0,C1603,South,131,33,17,S3
O86863,2025-09-02,P1014,HOM-STO-1014,Home & Kitchen,Storage,4,2666.46,0.05,C300,North,449,72,17,S12
O86864,2025-09-02,P1010,HOM-COO-1010,Home & Kitchen,Cookware,3,7533.55,0.0,C3548,South,199,55,8,S7
O86865,2025-09-02,P1036,BEA-SKI-1036,Beauty,Skincare,5,6958.58,0.2,C1452,Central,292,56,11,S2
O86866,2025-09-02,P1013,HOM-COO-1013,Home & Kitchen,Cookware,4,3465.21,0.0,C3239,South,271,23,17,S3
O86867,2025-09-02,P1049,SPO-OUT-1049,Sports,Outdoor Gear,1,3619.8,0.0,C197,South,100,58,3,S5
O86868,2025-09-02,P1023,FAS-MEN-1023,Fashion,Men's Apparel,4,1849.93,0.05,C3822,North,366,43,10,S5
O86869,2025-09-02,P1035,BEA-HAI-1035,Beauty,Haircare,3,3657.62,0.05,C1696,South,483,73,7,S12
O86870,2025-09-02,P1045,SPO-OUT-1045,Sports,Outdoor Gear,6,7917.24,0.1,C3467,North,111,52,11,S7
O86871,2025-09-02,P1041,SPO-OUT-1041,Sports,Outdoor Gear,1,541.98,0.0,C1,West,131,44,11,S3
O86872,2025-09-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5062.57,0.0,C2772,East,203,28,12,S9
O86873,2025-09-03,P1045,SPO-OUT-1045,Sports,Outdoor Gear,4,7964.23,0.0,C1728,South,422,33,11,S7
O86874,2025-09-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,5,541.2,0.0,C2424,South,210,79,11,S3
O86875,2025-09-03,P1038,BEA-SKI-1038,Beauty,Skincare,7,6893.99,0.0,C5638,North,408,55,16,S1
O86876,2025-09-03,P1032,BEA-SKI-1032,Beauty,Skincare,1,868.21,0.0,C1824,North,437,15,5,S6
O86877,2025-09-03,P1013,HOM-COO-1013,Home & Kitchen,Cookware,3,3601.01,0.0,C3831,East,490,32,17,S3
O86878,2025-09-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,4,1263.72,0.05,C3368,West,41,22,6,S13
O86879,2025-09-03,P1006,ELE-AUD-1006,Electronics,Audio,1,4973.08,0.0,C2365,Central,113,60,16,S3
O86880,2025-09-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3270.31,0.0,C1793,North,34,21,8,S14
O86881,2025-09-03,P1036,BEA-SKI-1036,Beauty,Skincare,7,7035.76,0.05,C4737,West,34,19,11,S2
O86882,2025-09-03,P1031,BEA-HAI-1031,Beauty,Haircare,5,2461.94,0.1,C97,East,303,38,14,S11
O86883,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,3,3849.04,0.0,C4404,Central,195,51,7,S12
O86884,2025-09-03,P1003,ELE-AUD-1003,Electronics,Audio,6,2945.3,0.0,C4373,East,445,58,19,S3
O86885,2025-09-03,P1037,BEA-HAI-1037,Beauty,Haircare,10,2493.93,0.05,C5365,North,458,63,13,S13
O86886,2025-09-03,P1045,SPO-OUT-1045,Sports,Outdoor Gear,8,7865.04,0.0,C4923,North,197,50,11,S7
O86887,2025-09-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1243.38,0.2,C475,South,287,32,5,S4
O86888,2025-09-03,P1038,BEA-SKI-1038,Beauty,Skincare,6,7048.5,0.0,C5488,North,433,63,16,S1
O86889,2025-09-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,5,1311.63,0.0,C1929,North,413,37,5,S4
O86890,2025-09-03,P1040,SPO-FIT-1040,Sports,Fitness Equipment,3,5226.12,0.0,C1341,West,360,78,4,S10
O86891,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,1,3742.28,0.05,C5731,West,56,74,7,S12
O86892,2025-09-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,1,1418.45,0.0,C5757,South,51,15,12,S14
O86893,2025-09-03,P1010,HOM-COO-1010,Home & Kitchen,Cookware,4,7867.16,0.0,C259,North,27,68,8,S7
O86894,2025-09-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,2,3239.29,0.0,C1253,East,359,34,8,S14
O86895,2025-09-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,4936.91,0.0,C1688,East,266,48,12,S9
O86896,2025-09-03,P1002,ELE-WEA-1002,Electronics,Wearables,2,6361.5,0.0,C637,North,48,17,5,S8
O86897,2025-09-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,3818.11,0.0,C1547,North,277,50,13,S13
O86898,2025-09-03,P1009,ELE-AUD-1009,Electronics,Audio,8,1393.16,0.0,C4828,East,441,41,15,S12
O86899,2025-09-03,P1025,FAS-FOO-1025,Fashion,Footwear,3,2416.23,0.0,C6,East,57,71,14,S7
O86900,2025-09-03,P1036,BEA-SKI-1036,Beauty,Skincare,13,7558.76,0.0,C4673,East,244,19,11,S2
O86901,2025-09-03,P1031,BEA-HAI-1031,Beauty,Haircare,4,2517.17,,C4775,North,415,78,14,S11
O86902,2025-09-03,P1025,FAS-FOO-1025,Fashion,Footwear,4,2403.92,0.05,C4763,West,256,26,14,S7
O86903,2025-09-03,P1031,BEA-HAI-1031,Beauty,Haircare,5,2630.41,0.1,C1490,North,428,45,14,S11
O86904,2025-09-03,P1043,SPO-OUT-1043,Sports,Outdoor Gear,4,1470.04,0.0,C1110,North,36,52,19,S5
O86905,2025-09-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,499.64,0.0,C5454,South,136,44,11,S3
O86906,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,2,3749.01,0.0,C4277,East,421,16,7,S12
O86907,2025-09-03,P1002,ELE-WEA-1002,Electronics,Wearables,1,6219.86,0.0,C4175,Central,263,41,5,S8
O86908,2025-09-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,2,505.64,0.0,C363,West,121,73,11,S3
O86909,2025-09-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3073.93,0.05,C5419,East,382,29,8,S14
O86910,2025-09-03,P1002,ELE-WEA-1002,Electronics,Wearables,1,6520.05,0.1,C5155,Central,120,42,5,S8
O86911,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,4,3642.48,0.0,C4447,South,224,78,7,S12
O86912,2025-09-03,P1009,ELE-AUD-1009,Electronics,Audio,7,1362.55,0.05,C235,East,348,53,15,S12
O86913,2025-09-03,P1010,HOM-COO-1010,Home & Kitchen,Cookware,11,7495.54,0.1,C668,South,108,48,8,S7
O86914,2025-09-03,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,6,3939.73,0.0,C4501,North,442,27,7,S5
O86915,2025-09-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5103.75,0.0,C5072,West,357,34,12,S9
O86916,2025-09-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,2,6325.76,0.1,C4251,Central,347,78,6,S5
O86917,2025-09-03,P1028,FAS-FOO-1028,Fashion,Footwear,9,915.23,0.05,C2355,North,221,65,16,S12
O86918,2025-09-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,2,5375.0,0.05,C2313,Central,201,79,12,S9
O86919,2025-09-03,P1047,SPO-OUT-1047,Sports,Outdoor Gear,3,7579.78,0.0,C3783,NORTH,409,47,13,S3
O86920,2025-09-03,P1005,ELE-WEA-1005,Electronics,Wearables,10,4410.41,0.0,C617,West,477,59,4,S14
O86921,2025-09-03,P1021,FAS-WOM-1021,Fashion,Women's Apparel,1,5197.06,0.1,C124,South,126,75,12,S9
O86922,2025-09-03,P1031,BEA-HAI-1031,Beauty,Haircare,1,2626.96,0.0,C3247,South,24,63,14,S11
O86923,2025-09-03,P1008,ELE-WEA-1008,Electronics,Wearables,1,1758.47,0.0,C3272,South,314,65,11,S6
O86924,2025-09-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,4,1263.35,0.0,C1891,East,371,53,4,S11
O86925,2025-09-03,P1001,ELE-MOB-1001,Electronics,Mobile Accessories,6,954.19,0.2,C5499,Central,305,77,20,S8
O86926,2025-09-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,4,6238.99,0.0,C417,West,327,64,6,S5
O86927,2025-09-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,3,3887.67,0.0,C3479,North,244,22,13,S13
O86928,2025-09-03,P1009,ELE-AUD-1009,Electronics,Audio,10,1449.8,0.0,C4630,North,216,60,15,S12
O86929,2025-09-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,4,538.29,0.0,C871,South,149,67,11,S3
O86930,2025-09-03,P1019,HOM-COO-1019,Home & Kitchen,Cookware,1,1307.79,0.0,C3458,South,322,41,5,S4
O86931,2025-09-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7602.1,0.0,C1343,North,325,25,15,S8
O86932,2025-09-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,4,1265.94,0.0,C4197,North,455,43,6,S13
O86933,2025-09-03,P1018,HOM-SMA-1018,Home & Kitchen,Small Appliances,1,6502.6,0.0,C1644,West,199,38,11,S9
O86934,2025-09-03,P1025,FAS-FOO-1025,Fashion,Footwear,1,2407.78,0.0,C787,North,382,43,14,S7
O86935,2025-09-03,P1032,BEA-SKI-1032,Beauty,Skincare,2,853.04,0.0,C3932,North,59,19,5,S6
O86936,2025-09-03,P1012,HOM-SMA-1012,Home & Kitchen,Small Appliances,6,3882.46,0.0,C4893,West,381,46,7,S5
O86937,2025-09-03,P1000,ELE-AUD-1000,Electronics,Audio,3,3471.89,0.1,C3187,Central,335,41,18,S7
O86938,2025-09-03,P1005,ELE-WEA-1005,Electronics,Wearables,7,4382.75,0.0,C4452,South,472,41,4,S14
O86939,2025-09-03,P1041,SPO-OUT-1041,Sports,Outdoor Gear,1,527.19,0.0,C4033,South,298,26,11,S3
O86940,2025-09-03,P1000,ELE-AUD-1000,Electronics,Audio,1,3673.86,0.0,C3369,West,267,18,18,S7
O86941,2025-09-03,P1039,BEA-HAI-1039,Beauty,Haircare,1,3683.58,0.1,C1944,West,51,65,14,S5
O86942,2025-09-03,P1006,ELE-AUD-1006,Electronics,Audio,1,5211.96,0.15,C3378,East,115,73,16,S3
O86943,2025-09-03,P1039,BEA-HAI-1039,Beauty,Haircare,2,3478.3,0.0,C4162,Central,439,49,14,S5
O86944,2025-09-03,P1003,ELE-AUD-1003,Electronics,Audio,5,3211.18,0.0,C3679,East,346,25,19,S3
O86945,2025-09-03,P1010,HOM-COO-1010,Home & Kitchen,Cookware,2,7552.51,0.0,C4643,East,279,64,8,S7
O86946,2025-09-03,P1042,SPO-FIT-1042,Sports,Fitness Equipment,4,1312.1,0.0,C5639,South,93,58,4,S11
O86947,2025-09-03,P1022,FAS-FOO-1022,Fashion,Footwear,5,2477.68,0.2,C5400,East,340,54,3,S10
O86948,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,5,3696.31,0.0,C1056,Central,235,79,7,S12
O86949,2025-09-03,P1006,ELE-AUD-1006,Electronics,Audio,1,5188.46,0.0,C3852,West,307,40,16,S3
O86950,2025-09-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,2,6342.52,0.0,C2877,East,216,54,10,S9
O86951,2025-09-03,P1004,ELE-MOB-1004,Electronics,Mobile Accessories,3,6598.82,0.0,C3702,NORTH,390,53,10,S9
O86952,2025-09-03,P1037,BEA-HAI-1037,Beauty,Haircare,5,2467.2,0.0,C4787,West,101,50,13,S13
O86953,2025-09-03,P1034,BEA-SKI-1034,Beauty,Skincare,2,8079.82,0.1,C2898,South,334,55,17,S4
O86954,2025-09-03,P1023,FAS-MEN-1023,Fashion,Men's Apparel,4,1792.05,0.0,C1171,South,121,76,10,S5
O86955,2025-09-03,P1049,SPO-OUT-1049,Sports,Outdoor Gear,4,3679.56,0.05,C2243,CENTRAL,374,35,3,S5
O86956,2025-09-03,P1024,FAS-WOM-1024,Fashion,Women's Apparel,1,1961.38,,C3719,North,29,59,4,S13
O86957,2025-09-03,P1029,FAS-MEN-1029,Fashion,Men's Apparel,5,1516.44,0.05,C5754,North,294,46,12,S14
O86958,2025-09-03,P1032,BEA-SKI-1032,Beauty,Skincare,1,871.57,0.0,C1592,South,224,59,5,S6
O86959,2025-09-03,P1025,FAS-FOO-1025,Fashion,Footwear,5,2454.12,0.0,C1649,West,407,78,14,S7
O86960,2025-09-03,P1035,BEA-HAI-1035,Beauty,Haircare,2,3888.19,0.05,C3770,South,399,68,7,S12
O86961,2025-09-03,P1027,FAS-WOM-1027,Fashion,Women's Apparel,1,6335.54,0.05,C3585,Central,138,32,6,S5
O86962,2025-09-03,P1020,FAS-MEN-1020,Fashion,Men's Apparel,1,4037.01,0.0,C436,East,352,70,13,S13
O86963,2025-09-03,P1016,HOM-COO-1016,Home & Kitchen,Cookware,2,1281.21,0.0,C1385,East,480,43,6,S13
O86964,2025-09-03,P1006,ELE-AUD-1006,Electronics,Audio,1,5071.56,0.0,C4883,WEST,129,71,16,S3
O86965,2025-09-03,P1017,HOM-STO-1017,Home & Kitchen,Storage,8,6342.59,0.1,C2935,North,53,15,14,S12
O86966,2025-09-03,P1033,BEA-HAI-1033,Beauty,Haircare,1,7068.93,0.15,C2359,East,74,64,15,S8
O86967,2025-09-03,P1015,HOM-SMA-1015,Home & Kitchen,Small Appliances,1,3378.04,0.0,C2312,North,152,54,8,S14
O86968,2025-09-03,P1000,ELE-AUD-1000,Electronics,Audio,1,3730.6,0.15,C4345,North,212,58,18,S7
O86969,2025-09-03,P1025,FAS-FOO-1025,Fashion,Footwear,6,2394.97,0.0,C452,North,199,38,14,S7
O86970,2025-09-03,P1037,BEA-HAI-1037,Beauty,Haircare,10,2669.59,0.0,C4438,East,354,79,13,S13
